timestamp,time_sec,mode,pos_x,pos_y,pos_z,ref_x,ref_y,ref_z,err_x,err_y,err_z,err_pos_norm,vel_x,vel_y,vel_z,roll_deg,pitch_deg,yaw_deg,ref_roll_deg,ref_pitch_deg,ref_yaw_deg,err_roll_deg,err_pitch_deg,err_yaw_deg,ctrl_acc_z,ctrl_wx,ctrl_wy,ctrl_wz,cmd_thrust,estimated_hover_thrust,solve_time_ms,voltage_v,current_a,power_w,energy_j,imu_acc_z,imu_wx,imu_wy,imu_wz,eso_dx,eso_dy,eso_dz
1788402294647115725,5.967208,-1,-0.962462,0.997809,-2.656174,-0.962462,0.997809,-2.656174,0.000000,0.000000,0.000000,0.000000,0.044176,-0.004735,-0.176045,0.484000,1.381127,171.700807,0.000000,0.000000,171.700807,0.484000,1.381127,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,11.026680,-0.011639,-0.032288,-0.059938,0.000000,0.000000,0.000000
1788402294680047425,6.000140,-1,-0.963261,0.998335,-2.664902,-0.963261,0.998335,-2.664902,0.000000,0.000000,0.000000,0.000000,0.040558,-0.000649,-0.182472,0.497669,1.382686,171.562650,0.000000,0.000000,171.562650,0.497669,1.382686,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,12.542781,0.035241,0.038664,-0.050891,0.000000,0.000000,0.000000
1788402294712915216,6.033008,-1,-0.964012,0.998739,-2.673569,-0.964012,0.998739,-2.673569,0.000000,0.000000,0.000000,0.000000,0.038218,0.007576,-0.177098,0.497587,1.430618,171.488141,0.000000,0.000000,171.488141,0.497587,1.430618,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,9.706324,0.059081,0.053202,-0.059576,0.000000,0.000000,0.000000
1788402294746015495,6.066108,-1,-0.964938,0.999036,-2.684204,-0.964938,0.999036,-2.684204,0.000000,0.000000,0.000000,0.000000,0.032268,0.012101,-0.165873,0.440567,1.550905,171.355584,0.000000,0.000000,171.355584,0.440567,1.550905,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,9.068049,0.057081,0.069778,-0.068305,0.000000,0.000000,0.000000
1788402294778950264,6.099043,-1,-0.965412,0.999197,-2.692322,-0.965412,0.999197,-2.692322,0.000000,0.000000,0.000000,0.000000,0.031962,0.016992,-0.162937,0.312497,1.630829,171.196785,0.000000,0.000000,171.196785,0.312497,1.630829,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,9.502764,-0.007891,0.016435,-0.083621,0.000000,0.000000,0.000000
1788402294811953129,6.132046,-1,-0.965812,0.999332,-2.700256,-0.965812,0.999332,-2.700256,0.000000,0.000000,0.000000,0.000000,0.034723,0.013329,-0.158349,0.242698,1.689008,171.109961,0.000000,0.000000,171.109961,0.242698,1.689008,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,9.308659,0.047921,0.001175,-0.095927,0.000000,0.000000,0.000000
1788402294848497830,6.168591,-1,-0.966326,0.999336,-2.709991,-0.966326,0.999336,-2.709991,0.000000,0.000000,0.000000,0.000000,0.032738,0.020813,-0.159765,0.338872,1.836223,170.903866,0.000000,0.000000,170.903866,0.338872,1.836223,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,12.186654,0.001613,-0.013291,-0.098618,0.000000,0.000000,0.000000
1788402294877879830,6.197973,-1,-0.966844,0.999151,-2.717407,-0.966844,0.999151,-2.717407,0.000000,0.000000,0.000000,0.000000,0.029138,0.023370,-0.165687,0.446564,1.897039,170.711237,0.000000,0.000000,170.711237,0.446564,1.897039,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,15.204035,0.043382,0.065620,-0.075378,0.000000,0.000000,0.000000
1788402294910856224,6.230949,-1,-0.967429,0.998860,-2.724716,-0.967429,0.998860,-2.724716,0.000000,0.000000,0.000000,0.000000,0.031994,0.031800,-0.163427,0.568653,1.938995,170.562606,0.000000,0.000000,170.562606,0.568653,1.938995,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,15.023735,0.050441,0.047691,-0.054409,0.000000,0.000000,0.000000
1788402294943938056,6.264031,-1,-0.968211,0.998243,-2.733810,-0.968211,0.998243,-2.733810,0.000000,0.000000,0.000000,0.000000,0.024945,0.035951,-0.157505,0.613268,1.955815,170.516708,0.000000,0.000000,170.516708,0.613268,1.955815,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,13.187647,0.121143,0.010860,-0.031015,0.000000,0.000000,0.000000
1788402294976758371,6.296851,-1,-0.968952,0.997752,-2.740906,-0.968952,0.997752,-2.740906,0.000000,0.000000,0.000000,0.000000,0.022729,0.035102,-0.157169,0.662142,1.978329,170.460674,0.000000,0.000000,170.460674,0.662142,1.978329,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,12.796765,-0.064522,0.014954,-0.009791,0.000000,0.000000,0.000000
1788402295009787341,6.329880,-1,-0.969790,0.997148,-2.748001,-0.969790,0.997148,-2.748001,0.000000,0.000000,0.000000,0.000000,0.023661,0.036760,-0.159984,0.654225,1.999590,170.439432,0.000000,0.000000,170.439432,0.654225,1.999590,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,14.285981,-0.036260,-0.018170,-0.012599,0.000000,0.000000,0.000000
1788402295044778833,6.364872,-1,-0.970883,0.996070,-2.756790,-0.970883,0.996070,-2.756790,0.000000,0.000000,0.000000,0.000000,0.024091,0.041278,-0.156531,0.621367,2.049759,170.398207,0.000000,0.000000,170.398207,0.621367,2.049759,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,15.076926,-0.122331,0.009961,-0.011989,0.000000,0.000000,0.000000
1788402295075694252,6.395787,-1,-0.971589,0.995475,-2.763550,-0.971589,0.995475,-2.763550,0.000000,0.000000,0.000000,0.000000,0.023589,0.044177,-0.148463,0.631385,2.137712,170.353957,0.000000,0.000000,170.353957,0.631385,2.137712,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,13.535834,0.047310,0.101492,-0.013868,0.000000,0.000000,0.000000
1788402295108671047,6.428764,-1,-0.972245,0.994926,-2.770126,-0.972245,0.994926,-2.770126,0.000000,0.000000,0.000000,0.000000,0.020779,0.046280,-0.136346,0.660182,2.198240,170.342491,0.000000,0.000000,170.342491,0.660182,2.198240,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,12.264362,-0.040458,0.081183,-0.008103,0.000000,0.000000,0.000000
1788402295141678214,6.461771,-1,-0.973091,0.993921,-2.778152,-0.973091,0.993921,-2.778152,0.000000,0.000000,0.000000,0.000000,0.016537,0.054325,-0.124627,0.645552,2.303624,170.339681,0.000000,0.000000,170.339681,0.645552,2.303624,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,8.813052,-0.000609,0.027014,0.016493,0.000000,0.000000,0.000000
1788402295174551389,6.494644,-1,-0.973663,0.993333,-2.784546,-0.973663,0.993333,-2.784546,0.000000,0.000000,0.000000,0.000000,0.019427,0.058887,-0.122220,0.590107,2.376580,170.382472,0.000000,0.000000,170.382472,0.590107,2.376580,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,6.752335,-0.037440,0.067620,0.023383,0.000000,0.000000,0.000000
1788402295207606865,6.527700,-1,-0.974219,0.992831,-2.791016,-0.974219,0.992831,-2.791016,0.000000,0.000000,0.000000,0.000000,0.023177,0.057623,-0.121144,0.563745,2.484378,170.454018,0.000000,0.000000,170.454018,0.563745,2.484378,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,5.648660,0.015615,0.046427,0.046762,0.000000,0.000000,0.000000
1788402295244170573,6.564263,-1,-0.974993,0.991982,-2.799271,-0.974993,0.991982,-2.799271,0.000000,0.000000,0.000000,0.000000,0.023039,0.059254,-0.126733,0.553057,2.550367,170.485724,0.000000,0.000000,170.485724,0.553057,2.550367,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,6.712221,-0.035641,0.046163,0.043093,0.000000,0.000000,0.000000
1788402295273539832,6.593633,-1,-0.975503,0.991431,-2.805878,-0.975503,0.991431,-2.805878,0.000000,0.000000,0.000000,0.000000,0.024013,0.064725,-0.134957,0.484704,2.647102,170.542417,0.000000,0.000000,170.542417,0.484704,2.647102,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,7.549939,0.001237,0.032770,0.018871,0.000000,0.000000,0.000000
1788402295306586580,6.626679,-1,-0.976044,0.990918,-2.812592,-0.976044,0.990918,-2.812592,0.000000,0.000000,0.000000,0.000000,0.025172,0.067032,-0.138957,0.341806,2.692537,170.579716,0.000000,0.000000,170.579716,0.341806,2.692537,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,9.468375,0.049832,0.015013,0.018230,0.000000,0.000000,0.000000
1788402295341375566,6.661468,-1,-0.976889,0.990144,-2.820953,-0.976889,0.990144,-2.820953,0.000000,0.000000,0.000000,0.000000,0.026888,0.064259,-0.141341,0.446524,2.737600,170.602412,0.000000,0.000000,170.602412,0.446524,2.737600,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,7.618092,-0.057357,-0.007277,0.008194,0.000000,0.000000,0.000000
1788402295372539657,6.692632,-1,-0.977719,0.989337,-2.827606,-0.977719,0.989337,-2.827606,0.000000,0.000000,0.000000,0.000000,0.026364,0.065139,-0.139123,0.525601,2.793597,170.615289,0.000000,0.000000,170.615289,0.525601,2.793597,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,7.689339,-0.066094,-0.004023,0.005382,0.000000,0.000000,0.000000
1788402295405416989,6.725510,-1,-0.978649,0.988365,-2.834152,-0.978649,0.988365,-2.834152,0.000000,0.000000,0.000000,0.000000,0.030101,0.066945,-0.133735,0.506271,2.737489,170.635121,0.000000,0.000000,170.635121,0.506271,2.737489,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,10.764885,-0.076980,-0.063308,0.009864,0.000000,0.000000,0.000000
1788402295438386782,6.758479,-1,-0.979973,0.986820,-2.842285,-0.979973,0.986820,-2.842285,0.000000,0.000000,0.000000,0.000000,0.035286,0.073248,-0.130377,0.587203,2.664814,170.663474,0.000000,0.000000,170.663474,0.587203,2.664814,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,9.581079,0.034769,-0.022466,0.004269,0.000000,0.000000,0.000000
1788402295471350053,6.791443,-1,-0.981076,0.985427,-2.848694,-0.981076,0.985427,-2.848694,0.000000,0.000000,0.000000,0.000000,0.036401,0.076220,-0.127264,0.710604,2.541589,170.692284,0.000000,0.000000,170.692284,0.710604,2.541589,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,10.472136,0.153360,-0.018620,0.022500,0.000000,0.000000,0.000000
1788402295504562283,6.824655,-1,-0.982209,0.983913,-2.855011,-0.982209,0.983913,-2.855011,0.000000,0.000000,0.000000,0.000000,0.034012,0.081855,-0.119732,0.779513,2.486524,170.716046,0.000000,0.000000,170.716046,0.779513,2.486524,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,7.775333,0.127755,-0.052368,0.037570,0.000000,0.000000,0.000000
1788402295543215373,6.863308,-1,-0.983369,0.982265,-2.860916,-0.983369,0.982265,-2.860916,0.000000,0.000000,0.000000,0.000000,0.031368,0.083473,-0.118860,0.689732,2.271210,170.759476,0.000000,0.000000,170.759476,0.689732,2.271210,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,7.443986,0.034484,-0.112382,0.031432,0.000000,0.000000,0.000000
1788402295570257225,6.890350,-1,-0.984959,0.979777,-2.869186,-0.984959,0.979777,-2.869186,0.000000,0.000000,0.000000,0.000000,0.030002,0.079192,-0.131829,0.776446,2.120810,170.815541,0.000000,0.000000,170.815541,0.776446,2.120810,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,10.797754,-0.080762,-0.139739,0.023474,0.000000,0.000000,0.000000
1788402295603234786,6.923327,-1,-0.986136,0.977812,-2.875610,-0.986136,0.977812,-2.875610,0.000000,0.000000,0.000000,0.000000,0.033198,0.076759,-0.140350,0.810592,1.967294,170.867597,0.000000,0.000000,170.867597,0.810592,1.967294,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,11.950102,-0.027116,-0.079785,0.033903,0.000000,0.000000,0.000000
1788402295636207169,6.956300,-1,-0.987348,0.975781,-2.881775,-0.987348,0.975781,-2.881775,0.000000,0.000000,0.000000,0.000000,0.035881,0.080591,-0.144565,0.997659,1.943367,170.963464,0.000000,0.000000,170.963464,0.997659,1.943367,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,13.643558,0.030311,0.032521,0.048875,0.000000,0.000000,0.000000
1788402295669170024,6.989263,-1,-0.989048,0.972869,-2.890091,-0.989048,0.972869,-2.890091,0.000000,0.000000,0.000000,0.000000,0.029381,0.081114,-0.138201,1.053741,1.912603,171.094145,0.000000,0.000000,171.094145,1.053741,1.912603,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,13.142091,0.034276,0.045796,0.058664,0.000000,0.000000,0.000000
1788402295702152989,7.022246,-1,-0.990333,0.970510,-2.896240,-0.990333,0.970510,-2.896240,0.000000,0.000000,0.000000,0.000000,0.024079,0.083758,-0.127355,1.053741,1.912603,171.094145,0.000000,0.000000,171.094145,1.053741,1.912603,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,9.120072,0.037757,-0.007784,0.076496,0.000000,0.000000,0.000000
1788402295735119424,7.055212,-1,-0.991989,0.967194,-2.903915,-0.991989,0.967194,-2.903915,0.000000,0.000000,0.000000,0.000000,0.023488,0.091096,-0.115611,1.088990,1.745322,171.316644,0.000000,0.000000,171.316644,1.088990,1.745322,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,15.257098,-0.004250,-0.074427,0.088499,0.000000,0.000000,0.000000
1788402295768074319,7.088167,-1,-0.993389,0.964418,-2.910049,-0.993389,0.964418,-2.910049,0.000000,0.000000,0.000000,0.000000,0.026659,0.094109,-0.125157,1.078059,1.707592,171.531630,0.000000,0.000000,171.531630,1.078059,1.707592,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,5.012139,-0.020201,-0.062730,0.086254,0.000000,0.000000,0.000000
1788402295801062111,7.121155,-1,-0.994864,0.961434,-2.916290,-0.994864,0.961434,-2.916290,0.000000,0.000000,0.000000,0.000000,0.029444,0.094028,-0.144744,1.026654,1.755395,171.599893,0.000000,0.000000,171.599893,1.026654,1.755395,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,8.389265,-0.040369,0.038900,0.080933,0.000000,0.000000,0.000000
1788402295836742550,7.156835,-1,-0.996889,0.957346,-2.924698,-0.996889,0.957346,-2.924698,0.000000,0.000000,0.000000,0.000000,0.021773,0.098338,-0.165294,0.910393,1.796335,171.795550,0.000000,0.000000,171.795550,0.910393,1.796335,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,4.313183,-0.092886,0.092452,0.083030,0.000000,0.000000,0.000000
1788402295866963555,7.187056,-1,-0.998623,0.954103,-2.931534,-0.998623,0.954103,-2.931534,0.000000,0.000000,0.000000,0.000000,0.022877,0.103396,-0.157428,0.785351,1.887988,172.000919,0.000000,0.000000,172.000919,0.785351,1.887988,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,7.519733,-0.059717,0.051388,0.092489,0.000000,0.000000,0.000000
1788402295899965671,7.220058,-1,-1.000416,0.950814,-2.938583,-1.000416,0.950814,-2.938583,0.000000,0.000000,0.000000,0.000000,0.026804,0.104387,-0.151840,0.759852,2.007081,172.174732,0.000000,0.000000,172.174732,0.759852,2.007081,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,14.728073,0.012103,0.028026,0.080233,0.000000,0.000000,0.000000
1788402295933013313,7.253106,-1,-1.002087,0.947501,-2.945465,-1.002087,0.947501,-2.945465,0.000000,0.000000,0.000000,0.000000,0.028031,0.103034,-0.160345,0.745131,2.048644,172.249255,0.000000,0.000000,172.249255,0.745131,2.048644,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,14.757979,-0.001609,0.010421,0.077989,0.000000,0.000000,0.000000
1788402295965934797,7.286027,-1,-1.004423,0.942995,-2.955048,-1.004423,0.942995,-2.955048,0.000000,0.000000,0.000000,0.000000,0.023459,0.100212,-0.187114,0.811800,2.154945,172.394506,0.000000,0.000000,172.394506,0.811800,2.154945,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,6.645924,0.022666,0.085665,0.035303,0.000000,0.000000,0.000000
1788402295998921119,7.319014,-1,-1.006203,0.939474,-2.962418,-1.006203,0.939474,-2.962418,0.000000,0.000000,0.000000,0.000000,0.021830,0.106954,-0.181884,0.886834,2.185058,172.498885,0.000000,0.000000,172.498885,0.886834,2.185058,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,6.254871,0.092346,0.019903,0.041899,0.000000,0.000000,0.000000
1788402296032221328,7.352314,-1,-1.007957,0.935906,-2.969604,-1.007957,0.935906,-2.969604,0.000000,0.000000,0.000000,0.000000,0.025281,0.119927,-0.173064,0.896548,2.198617,172.534660,0.000000,0.000000,172.534660,0.896548,2.198617,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,9.451510,0.082731,0.020671,0.036484,0.000000,0.000000,0.000000
1788402296064819120,7.384912,-1,-1.010373,0.930979,-2.979431,-1.010373,0.930979,-2.979431,0.000000,0.000000,0.000000,0.000000,0.029892,0.119261,-0.174185,0.938807,2.269686,172.592570,0.000000,0.000000,172.592570,0.938807,2.269686,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,12.479735,0.034185,-0.015907,0.045088,0.000000,0.000000,0.000000
1788402296097785198,7.417878,-1,-1.012194,0.927343,-2.986847,-1.012194,0.927343,-2.986847,0.000000,0.000000,0.000000,0.000000,0.030375,0.111955,-0.182068,1.185279,2.373384,172.651432,0.000000,0.000000,172.651432,1.185279,2.373384,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,8.164745,0.040328,0.060873,0.025909,0.000000,0.000000,0.000000
1788402296130774231,7.450867,-1,-1.014028,0.923744,-2.993881,-1.014028,0.923744,-2.993881,0.000000,0.000000,0.000000,0.000000,0.025351,0.107296,-0.176230,1.352722,2.401651,172.674829,0.000000,0.000000,172.674829,1.352722,2.401651,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,8.204332,0.076343,0.043260,0.007935,0.000000,0.000000,0.000000
1788402296163707921,7.483801,-1,-1.016405,0.918773,-3.003174,-1.016405,0.918773,-3.003174,0.000000,0.000000,0.000000,0.000000,0.030201,0.115518,-0.165502,1.528199,2.374101,172.701809,0.000000,0.000000,172.701809,1.528199,2.374101,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,11.242645,0.149839,-0.024358,-0.008417,0.000000,0.000000,0.000000
1788402296196575876,7.516669,-1,-1.018207,0.914956,-3.010300,-1.018207,0.914956,-3.010300,0.000000,0.000000,0.000000,0.000000,0.034174,0.115845,-0.173384,1.553900,2.347791,172.704271,0.000000,0.000000,172.704271,1.553900,2.347791,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,12.995020,0.088354,-0.034069,-0.005613,0.000000,0.000000,0.000000
1788402296229692861,7.549786,-1,-1.019986,0.911220,-3.017319,-1.019986,0.911220,-3.017319,0.000000,0.000000,0.000000,0.000000,0.034038,0.108538,-0.191447,1.629287,2.300524,172.706055,0.000000,0.000000,172.706055,1.629287,2.300524,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,7.946593,0.002411,0.001360,0.000725,0.000000,0.000000,0.000000
1788402296262634097,7.582727,-1,-1.022185,0.906292,-3.026947,-1.022185,0.906292,-3.026947,0.000000,0.000000,0.000000,0.000000,0.021558,0.107309,-0.193840,1.763666,2.226233,172.657558,0.000000,0.000000,172.657558,1.763666,2.226233,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,5.380944,0.053562,-0.066161,-0.021670,0.000000,0.000000,0.000000
1788402296295542880,7.615636,-1,-1.023717,0.902605,-3.034332,-1.023717,0.902605,-3.034332,0.000000,0.000000,0.000000,0.000000,0.024624,0.109628,-0.182996,1.782489,2.161349,172.610078,0.000000,0.000000,172.610078,1.782489,2.161349,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,8.969618,0.025421,-0.100929,-0.032735,0.000000,0.000000,0.000000
1788402296328565676,7.648658,-1,-1.025263,0.898987,-3.041534,-1.025263,0.898987,-3.041534,0.000000,0.000000,0.000000,0.000000,0.031599,0.109268,-0.181982,1.829290,2.124656,172.494759,0.000000,0.000000,172.494759,1.829290,2.124656,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,14.647774,0.033168,-0.057952,-0.036657,0.000000,0.000000,0.000000
1788402296361591669,7.681684,-1,-1.025263,0.898987,-3.041534,-1.025263,0.898987,-3.041534,0.000000,0.000000,0.000000,0.000000,0.031599,0.109268,-0.181982,1.829290,2.124656,172.494759,0.000000,0.000000,172.494759,1.829290,2.124656,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,13.067221,-0.012866,0.040906,-0.055112,0.000000,0.000000,0.000000
1788402296394512154,7.714605,-1,-1.028563,0.890512,-3.058304,-1.028563,0.890512,-3.058304,0.000000,0.000000,0.000000,0.000000,0.026902,0.102849,-0.200503,1.944759,2.125723,172.334660,0.000000,0.000000,172.334660,1.944759,2.125723,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,6.881452,0.038293,0.033816,-0.049076,0.000000,0.000000,0.000000
1788402296427504768,7.747597,-1,-1.028563,0.890512,-3.058304,-1.028563,0.890512,-3.058304,0.000000,0.000000,0.000000,0.000000,0.026902,0.102849,-0.200503,1.944759,2.125723,172.334660,0.000000,0.000000,172.334660,1.944759,2.125723,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,8.725009,0.018425,0.051873,-0.046665,0.000000,0.000000,0.000000
1788402296460440632,7.780533,-1,-1.029936,0.886887,-3.065399,-1.029936,0.886887,-3.065399,0.000000,0.000000,0.000000,0.000000,0.021160,0.101889,-0.191834,1.808144,2.159774,172.236473,0.000000,0.000000,172.236473,1.808144,2.159774,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,10.771296,-0.082463,-0.034726,-0.041020,0.000000,0.000000,0.000000
1788402296493388709,7.813481,-1,-1.032922,0.878493,-3.082352,-1.032922,0.878493,-3.082352,0.000000,0.000000,0.000000,0.000000,0.025309,0.093774,-0.193761,1.668061,2.289351,172.020234,0.000000,0.000000,172.020234,1.668061,2.289351,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,9.677392,0.041403,0.056868,-0.048454,0.000000,0.000000,0.000000
1788402296526348904,7.846442,-1,-1.034233,0.875099,-3.089447,-1.034233,0.875099,-3.089447,0.000000,0.000000,0.000000,0.000000,0.031274,0.093635,-0.197824,1.725510,2.337429,171.953998,0.000000,0.000000,171.953998,1.725510,2.337429,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,8.800789,0.068120,0.100170,-0.063975,0.000000,0.000000,0.000000
1788402296559296725,7.879389,-1,-1.036048,0.870583,-3.099167,-1.036048,0.870583,-3.099167,0.000000,0.000000,0.000000,0.000000,0.026775,0.088491,-0.195714,1.781752,2.487670,171.825211,0.000000,0.000000,171.825211,1.781752,2.487670,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,11.028982,0.074292,0.055521,-0.048352,0.000000,0.000000,0.000000
1788402296592309194,7.912402,-1,-1.037122,0.867391,-3.106537,-1.037122,0.867391,-3.106537,0.000000,0.000000,0.000000,0.000000,0.021289,0.080758,-0.203087,1.918793,2.522238,171.720009,0.000000,0.000000,171.720009,1.918793,2.522238,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,8.562099,0.033438,-0.016384,-0.057585,0.000000,0.000000,0.000000
1788402296625239207,7.945332,-1,-1.037734,0.864144,-3.113113,-1.037734,0.864144,-3.113113,0.000000,0.000000,0.000000,0.000000,-0.011195,0.094914,-0.158404,1.960675,2.427867,171.626991,0.000000,0.000000,171.626991,1.960675,2.427867,0.000000,9.806600,0.000000,0.000000,0.000000,0.720000,0.720000,1.610980,0.000000,0.000000,0.000000,0.000000,8.795594,-0.097561,-0.146330,-0.092445,0.000000,0.000000,0.000000
